participant_id,activity_date,activity_type,topic,municipality,gender,age_group,role,decision_making_role,event_speaker,coordination_role,responsibility_level,leadership_role,leadership_flag,decision_making_flag,speaker_flag,coordination_flag,year,month,month_name
156,2026-05-27,Campaign Activity,Gender Equality,Revda,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,5,May
1005,2026-05-27,Government Interaction,Social Policy,Yekaterinburg,Male,25-34,Volunteer,Yes,No,No,Basic,No,0,1,0,0,2026,5,May
1137,2026-05-27,Government Interaction,Education,Nizhny Tagil,Female,25-34,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,5,May
1224,2026-05-27,Government Interaction,Youth Policy,Nizhny Tagil,Male,45-54,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2026,5,May
1357,2026-05-27,Educational Event,Housing,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,5,May
1768,2026-05-27,Survey,Youth Policy,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,5,May
1862,2026-05-27,Meeting,Gender Equality,Kamensk-Uralsky,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,5,May
1693,2026-05-28,Educational Event,Gender Equality,Yekaterinburg,Female,35-44,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2026,5,May
1753,2026-05-28,Government Interaction,Transport,Nizhny Tagil,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,5,May
3194,2026-05-28,Community Outreach,Economic Policy,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,5,May
3516,2026-05-28,Educational Event,Gender Equality,Nizhny Tagil,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,5,May
323,2026-05-29,Campaign Activity,Transport,Yekaterinburg,Female,18-24,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,5,May
381,2026-05-29,Meeting,Social Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,5,May
1117,2026-05-29,Campaign Activity,Education,Revda,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,5,May
1490,2026-05-29,Public Event,Youth Policy,Pervouralsk,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,5,May
2058,2026-05-29,Survey,Social Policy,Yekaterinburg,Male,25-34,Analyst,Yes,No,No,Professional,No,0,1,0,0,2026,5,May
2838,2026-05-29,Public Event,Healthcare,Revda,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,5,May
3403,2026-05-29,Community Outreach,Economic Policy,Pervouralsk,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,5,May
2654,2026-05-30,Campaign Activity,Entrepreneurship,Yekaterinburg,Male,25-34,Speaker,No,Yes,Yes,Visible,No,0,0,1,1,2026,5,May
61,2026-05-31,Public Event,Social Policy,Serov,Male,55+,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,5,May
1072,2026-05-31,Public Event,Local Government,Revda,Male,55+,Analyst,No,No,No,Professional,No,0,0,0,0,2026,5,May
1093,2026-05-31,Government Interaction,Housing,Yekaterinburg,Female,18-24,Participant,No,Yes,No,Basic,No,0,0,1,0,2026,5,May
1755,2026-05-31,Educational Event,Entrepreneurship,Pervouralsk,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,5,May
1866,2026-05-31,Survey,Entrepreneurship,Yekaterinburg,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,5,May
2157,2026-05-31,Meeting,Transport,Revda,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,5,May
2192,2026-05-31,Government Interaction,Economic Policy,Yekaterinburg,Male,45-54,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,5,May
3392,2026-05-31,Public Event,Healthcare,Yekaterinburg,Male,55+,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,5,May
755,2026-06-01,Educational Event,Gender Equality,Pervouralsk,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1342,2026-06-01,Meeting,Housing,Asbest,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1594,2026-06-01,Government Interaction,Healthcare,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2322,2026-06-01,Meeting,Healthcare,Yekaterinburg,Female,45-54,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
2796,2026-06-01,Survey,Gender Equality,Nizhny Tagil,Male,55+,Participant,Yes,No,No,Basic,No,0,1,0,0,2026,6,Jun
3106,2026-06-01,Community Outreach,Transport,Pervouralsk,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
403,2026-06-02,Educational Event,Local Government,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
507,2026-06-02,Government Interaction,Healthcare,Yekaterinburg,Female,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
548,2026-06-02,Government Interaction,Economic Policy,Nizhny Tagil,Female,18-24,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
572,2026-06-02,Government Interaction,Transport,Pervouralsk,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
1073,2026-06-02,Meeting,Youth Policy,Yekaterinburg,Female,25-34,Analyst,No,No,No,Professional,No,0,0,0,0,2026,6,Jun
1699,2026-06-02,Public Event,Economic Policy,Serov,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1852,2026-06-02,Community Outreach,Local Government,Yekaterinburg,Male,55+,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
2028,2026-06-02,Survey,Gender Equality,Kamensk-Uralsky,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2154,2026-06-02,Survey,Economic Policy,Nizhny Tagil,Male,45-54,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
2445,2026-06-02,Community Outreach,Youth Policy,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2506,2026-06-02,Media Activity,Healthcare,Yekaterinburg,Female,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
2682,2026-06-02,Public Event,Healthcare,Yekaterinburg,Male,18-24,Coordinator,No,Yes,Yes,Leadership,Yes,1,0,1,1,2026,6,Jun
130,2026-06-03,Survey,Youth Policy,Pervouralsk,Male,35-44,Volunteer,No,No,Yes,Basic,No,0,0,0,1,2026,6,Jun
428,2026-06-03,Government Interaction,Youth Policy,Yekaterinburg,Male,25-34,Analyst,Yes,No,No,Professional,No,0,1,0,0,2026,6,Jun
1096,2026-06-03,Government Interaction,Gender Equality,Pervouralsk,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1273,2026-06-03,Government Interaction,Education,Pervouralsk,Female,45-54,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2026,6,Jun
1560,2026-06-03,Public Event,Economic Policy,Serov,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1613,2026-06-03,Media Activity,Economic Policy,Serov,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2037,2026-06-03,Public Event,Healthcare,Yekaterinburg,Male,35-44,Participant,Yes,No,No,Basic,No,0,1,0,0,2026,6,Jun
2407,2026-06-03,Government Interaction,Youth Policy,Nizhny Tagil,Male,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
2471,2026-06-03,Media Activity,Gender Equality,Yekaterinburg,Female,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
2884,2026-06-03,Survey,Social Policy,Revda,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3045,2026-06-03,Community Outreach,Entrepreneurship,Yekaterinburg,Male,45-54,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2026,6,Jun
3394,2026-06-03,Community Outreach,Education,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
14,2026-06-04,Educational Event,Youth Policy,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1015,2026-06-04,Campaign Activity,Gender Equality,Revda,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3103,2026-06-04,Media Activity,Economic Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3515,2026-06-04,Survey,Transport,Yekaterinburg,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
80,2026-06-05,Meeting,Entrepreneurship,Yekaterinburg,Male,35-44,Analyst,Yes,No,No,Professional,No,0,1,0,0,2026,6,Jun
155,2026-06-05,Campaign Activity,Local Government,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1201,2026-06-05,Campaign Activity,Social Policy,Pervouralsk,Male,25-34,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
1703,2026-06-05,Government Interaction,Local Government,Yekaterinburg,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2173,2026-06-05,Public Event,Healthcare,Kamensk-Uralsky,Male,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
2345,2026-06-05,Meeting,Education,Nizhny Tagil,Male,45-54,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
3022,2026-06-05,Public Event,Transport,Yekaterinburg,Male,25-34,Analyst,Yes,No,No,Professional,No,0,1,0,0,2026,6,Jun
199,2026-06-06,Campaign Activity,Local Government,Yekaterinburg,Female,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
942,2026-06-06,Meeting,Social Policy,Yekaterinburg,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
974,2026-06-06,Campaign Activity,Economic Policy,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2424,2026-06-06,Educational Event,Youth Policy,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
220,2026-06-07,Educational Event,Local Government,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
271,2026-06-07,Campaign Activity,Social Policy,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
949,2026-06-07,Government Interaction,Local Government,Pervouralsk,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1541,2026-06-07,Community Outreach,Local Government,Revda,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1608,2026-06-07,Media Activity,Housing,Revda,Female,55+,Organizer,No,No,Yes,Leadership,Yes,1,0,0,1,2026,6,Jun
2327,2026-06-07,Educational Event,Economic Policy,Nizhny Tagil,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2526,2026-06-07,Public Event,Gender Equality,Kamensk-Uralsky,Female,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
3011,2026-06-07,Government Interaction,Healthcare,Revda,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
126,2026-06-08,Survey,Youth Policy,Revda,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
647,2026-06-08,Educational Event,Social Policy,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1809,2026-06-08,Public Event,Education,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2147,2026-06-08,Meeting,Transport,Yekaterinburg,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2216,2026-06-08,Survey,Gender Equality,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2858,2026-06-08,Government Interaction,Economic Policy,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2878,2026-06-08,Campaign Activity,Youth Policy,Yekaterinburg,Female,45-54,Organizer,No,Yes,Yes,Leadership,Yes,1,0,1,1,2026,6,Jun
3039,2026-06-08,Survey,Social Policy,Nizhny Tagil,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3231,2026-06-08,Community Outreach,Local Government,Yekaterinburg,Female,45-54,Participant,No,Yes,No,Basic,No,0,0,1,0,2026,6,Jun
95,2026-06-09,Survey,Housing,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
218,2026-06-09,Public Event,Healthcare,Asbest,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
247,2026-06-09,Survey,Social Policy,Yekaterinburg,Male,25-34,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
814,2026-06-09,Meeting,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1348,2026-06-09,Survey,Housing,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2361,2026-06-09,Meeting,Gender Equality,Kamensk-Uralsky,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2541,2026-06-09,Meeting,Local Government,Serov,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3331,2026-06-09,Public Event,Youth Policy,Yekaterinburg,Male,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
196,2026-06-10,Government Interaction,Housing,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
613,2026-06-10,Campaign Activity,Local Government,Pervouralsk,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
695,2026-06-10,Survey,Education,Yekaterinburg,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1454,2026-06-10,Meeting,Healthcare,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2542,2026-06-10,Meeting,Economic Policy,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2604,2026-06-10,Meeting,Transport,Asbest,Male,45-54,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
2669,2026-06-10,Meeting,Housing,Yekaterinburg,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3056,2026-06-10,Campaign Activity,Local Government,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3386,2026-06-10,Community Outreach,Transport,Yekaterinburg,Male,18-24,Participant,Yes,No,No,Basic,No,0,1,0,0,2026,6,Jun
3450,2026-06-10,Public Event,Economic Policy,Yekaterinburg,Male,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
228,2026-06-11,Campaign Activity,Gender Equality,Kamensk-Uralsky,Male,18-24,Participant,No,Yes,No,Basic,No,0,0,1,0,2026,6,Jun
493,2026-06-11,Educational Event,Transport,Serov,Male,25-34,Participant,Yes,No,No,Basic,No,0,1,0,0,2026,6,Jun
900,2026-06-11,Survey,Transport,Revda,Male,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
1674,2026-06-11,Educational Event,Economic Policy,Nizhny Tagil,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1838,2026-06-11,Public Event,Local Government,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2213,2026-06-11,Government Interaction,Economic Policy,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2583,2026-06-11,Educational Event,Youth Policy,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2947,2026-06-11,Meeting,Economic Policy,Yekaterinburg,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3137,2026-06-11,Meeting,Healthcare,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1029,2026-06-12,Meeting,Education,Serov,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1076,2026-06-12,Meeting,Economic Policy,Nizhny Tagil,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2027,2026-06-12,Survey,Entrepreneurship,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2241,2026-06-12,Campaign Activity,Social Policy,Kamensk-Uralsky,Female,18-24,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
2935,2026-06-12,Campaign Activity,Economic Policy,Serov,Male,45-54,Volunteer,Yes,Yes,No,Basic,No,0,1,1,0,2026,6,Jun
3004,2026-06-12,Meeting,Youth Policy,Asbest,Male,18-24,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2026,6,Jun
3468,2026-06-12,Media Activity,Social Policy,Yekaterinburg,Female,45-54,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
3502,2026-06-12,Public Event,Education,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
319,2026-06-13,Government Interaction,Local Government,Kamensk-Uralsky,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
959,2026-06-13,Meeting,Youth Policy,Yekaterinburg,Male,45-54,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
1331,2026-06-13,Survey,Transport,Yekaterinburg,Male,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
1544,2026-06-13,Media Activity,Healthcare,Kamensk-Uralsky,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1800,2026-06-13,Meeting,Social Policy,Serov,Male,35-44,Participant,Yes,No,No,Basic,No,0,1,0,0,2026,6,Jun
2240,2026-06-13,Meeting,Economic Policy,Yekaterinburg,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2421,2026-06-13,Media Activity,Social Policy,Nizhny Tagil,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2525,2026-06-13,Meeting,Youth Policy,Serov,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3406,2026-06-13,Campaign Activity,Transport,Nizhny Tagil,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
570,2026-06-14,Campaign Activity,Education,Pervouralsk,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
708,2026-06-14,Campaign Activity,Education,Revda,Male,18-24,Participant,Yes,No,No,Basic,No,0,1,0,0,2026,6,Jun
1855,2026-06-14,Media Activity,Transport,Serov,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1918,2026-06-14,Meeting,Education,Pervouralsk,Male,18-24,Analyst,Yes,No,No,Professional,No,0,1,0,0,2026,6,Jun
1976,2026-06-14,Meeting,Economic Policy,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
347,2026-06-15,Public Event,Housing,Yekaterinburg,Male,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
1025,2026-06-15,Meeting,Transport,Yekaterinburg,Male,18-24,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
2850,2026-06-15,Survey,Local Government,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1626,2026-06-16,Campaign Activity,Gender Equality,Nizhny Tagil,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
137,2026-06-17,Public Event,Local Government,Yekaterinburg,Male,25-34,Participant,No,Yes,No,Basic,No,0,0,1,0,2026,6,Jun
1409,2026-06-17,Government Interaction,Youth Policy,Pervouralsk,Male,55+,Speaker,No,Yes,Yes,Visible,No,0,0,1,1,2026,6,Jun
2166,2026-06-17,Campaign Activity,Local Government,Pervouralsk,Female,45-54,Coordinator,No,Yes,Yes,Leadership,Yes,1,0,1,1,2026,6,Jun
2557,2026-06-17,Campaign Activity,Housing,Yekaterinburg,Female,25-34,Participant,Yes,No,No,Basic,No,0,1,0,0,2026,6,Jun
3168,2026-06-17,Community Outreach,Education,Asbest,Female,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
3393,2026-06-17,Educational Event,Youth Policy,Kamensk-Uralsky,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
79,2026-06-18,Public Event,Local Government,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
730,2026-06-18,Media Activity,Education,Revda,Male,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2026,6,Jun
1488,2026-06-18,Campaign Activity,Youth Policy,Yekaterinburg,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2380,2026-06-18,Government Interaction,Youth Policy,Yekaterinburg,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3026,2026-06-18,Educational Event,Transport,Pervouralsk,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3289,2026-06-18,Community Outreach,Local Government,Revda,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3556,2026-06-18,Survey,Social Policy,Yekaterinburg,Male,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
142,2026-06-19,Meeting,Entrepreneurship,Revda,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
727,2026-06-19,Meeting,Housing,Yekaterinburg,Female,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2026,6,Jun
1451,2026-06-19,Public Event,Housing,Yekaterinburg,Male,25-34,Organizer,No,Yes,Yes,Leadership,Yes,1,0,1,1,2026,6,Jun
1787,2026-06-19,Meeting,Entrepreneurship,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2246,2026-06-19,Educational Event,Housing,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2481,2026-06-19,Meeting,Transport,Pervouralsk,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2764,2026-06-19,Meeting,Local Government,Yekaterinburg,Female,45-54,Organizer,No,No,Yes,Leadership,Yes,1,0,0,1,2026,6,Jun
2986,2026-06-19,Public Event,Housing,Yekaterinburg,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3271,2026-06-19,Government Interaction,Local Government,Serov,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
770,2026-06-20,Campaign Activity,Youth Policy,Yekaterinburg,Male,35-44,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
874,2026-06-20,Meeting,Economic Policy,Yekaterinburg,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1506,2026-06-20,Campaign Activity,Entrepreneurship,Nizhny Tagil,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1550,2026-06-20,Public Event,Transport,Yekaterinburg,Female,45-54,Participant,No,Yes,No,Basic,No,0,0,1,0,2026,6,Jun
3077,2026-06-20,Campaign Activity,Housing,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
3299,2026-06-20,Community Outreach,Healthcare,Yekaterinburg,Male,18-24,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
3562,2026-06-20,Campaign Activity,Youth Policy,Yekaterinburg,Male,25-34,Organizer,No,No,Yes,Leadership,Yes,1,0,0,1,2026,6,Jun
388,2026-06-21,Campaign Activity,Transport,Kamensk-Uralsky,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
1146,2026-06-21,Meeting,Housing,Revda,Female,45-54,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
1722,2026-06-21,Community Outreach,Gender Equality,Yekaterinburg,Female,35-44,Coordinator,No,Yes,Yes,Leadership,Yes,1,0,1,1,2026,6,Jun
54,2026-06-22,Public Event,Housing,Kamensk-Uralsky,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
70,2026-06-22,Community Outreach,Gender Equality,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
162,2026-06-22,Campaign Activity,Transport,Serov,Male,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2026,6,Jun
576,2026-06-22,Community Outreach,Housing,Yekaterinburg,Male,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
682,2026-06-22,Campaign Activity,Social Policy,Yekaterinburg,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
924,2026-06-22,Educational Event,Social Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2237,2026-06-22,Educational Event,Transport,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
2739,2026-06-22,Meeting,Healthcare,Yekaterinburg,Male,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
3117,2026-06-22,Survey,Healthcare,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
63,2026-06-23,Educational Event,Housing,Yekaterinburg,Male,35-44,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2026,6,Jun
187,2026-06-23,Media Activity,Transport,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2026,6,Jun
